Repeat,Model,Contamination,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
23,Ridge,0.0,0.8543267867471532,0.12262397117576157,-0.29421035800993284,0.3390079357063504,-0.0022822059559220054,-0.04083301580936382,-0.8961675853212543,-0.8690707430381663
23,LASSO,0.0,0.8009574381665306,0.12708700893832958,-0.16275931275537456,0.20620745313617975,-0.0,-0.03060176164269008,-0.7901125382833255,-0.7556737928328296
23,Huber,0.0,0.9179849913899426,0.09969089574242848,-0.36274969443556127,0.4086432193811704,0.00919795012345134,-0.35251712906592386,-0.7556787836941884,-0.7519678060845618
24,OLS,0.0,0.8543830309268546,0.12254623807840798,-0.29441013447329967,0.3392594905944848,-0.0023077231458300323,-0.04082910308508704,-0.8969288766386653,-0.8698417752417182
24,Ridge,0.0,0.8543267867471532,0.12262397117576157,-0.29421035800993284,0.3390079357063504,-0.0022822059559220054,-0.04083301580936382,-0.8961675853212543,-0.8690707430381663
24,LASSO,0.0,0.8009574381665306,0.12708700893832958,-0.16275931275537456,0.20620745313617975,-0.0,-0.03060176164269008,-0.7901125382833255,-0.7556737928328296
24,Huber,0.0,0.9179849913899426,0.09969089574242848,-0.36274969443556127,0.4086432193811704,0.00919795012345134,-0.35251712906592386,-0.7556787836941884,-0.7519678060845618
25,OLS,0.0,0.8543830309268546,0.12254623807840798,-0.29441013447329967,0.3392594905944848,-0.0023077231458300323,-0.04082910308508704,-0.8969288766386653,-0.8698417752417182
25,Ridge,0.0,0.8543267867471532,0.12262397117576157,-0.29421035800993284,0.3390079357063504,-0.0022822059559220054,-0.04083301580936382,-0.8961675853212543,-0.8690707430381663
25,LASSO,0.0,0.8009574381665306,0.12708700893832958,-0.16275931275537456,0.20620745313617975,-0.0,-0.03060176164269008,-0.7901125382833255,-0.7556737928328296
25,Huber,0.0,0.9179849913899426,0.09969089574242848,-0.36274969443556127,0.4086432193811704,0.00919795012345134,-0.35251712906592386,-0.7556787836941884,-0.7519678060845618
26,OLS,0.0,0.8543830309268546,0.12254623807840798,-0.29441013447329967,0.3392594905944848,-0.0023077231458300323,-0.04082910308508704,-0.8969288766386653,-0.8698417752417182
26,Ridge,0.0,0.8543267867471532,0.12262397117576157,-0.29421035800993284,0.3390079357063504,-0.0022822059559220054,-0.04083301580936382,-0.8961675853212543,-0.8690707430381663
26,LASSO,0.0,0.8009574381665306,0.12708700893832958,-0.16275931275537456,0.20620745313617975,-0.0,-0.03060176164269008,-0.7901125382833255,-0.7556737928328296
26,Huber,0.0,0.9179849913899426,0.09969089574242848,-0.36274969443556127,0.4086432193811704,0.00919795012345134,-0.35251712906592386,-0.7556787836941884,-0.7519678060845618
27,OLS,0.0,0.8543830309268546,0.12254623807840798,-0.29441013447329967,0.3392594905944848,-0.0023077231458300323,-0.04082910308508704,-0.8969288766386653,-0.8698417752417182
27,Ridge,0.0,0.8543267867471532,0.12262397117576157,-0.29421035800993284,0.3390079357063504,-0.0022822059559220054,-0.04083301580936382,-0.8961675853212543,-0.8690707430381663
27,LASSO,0.0,0.8009574381665306,0.12708700893832958,-0.16275931275537456,0.20620745313617975,-0.0,-0.03060176164269008,-0.7901125382833255,-0.7556737928328296
27,Huber,0.0,0.9179849913899426,0.09969089574242848,-0.36274969443556127,0.4086432193811704,0.00919795012345134,-0.35251712906592386,-0.7556787836941884,-0.7519678060845618
28,OLS,0.0,0.8543830309268546,0.12254623807840798,-0.29441013447329967,0.3392594905944848,-0.0023077231458300323,-0.04082910308508704,-0.8969288766386653,-0.8698417752417182
28,Ridge,0.0,0.8543267867471532,0.12262397117576157,-0.29421035800993284,0.3390079357063504,-0.0022822059559220054,-0.04083301580936382,-0.8961675853212543,-0.8690707430381663
28,LASSO,0.0,0.8009574381665306,0.12708700893832958,-0.16275931275537456,0.20620745313617975,-0.0,-0.03060176164269008,-0.7901125382833255,-0.7556737928328296
28,Huber,0.0,0.9179849913899426,0.09969089574242848,-0.36274969443556127,0.4086432193811704,0.00919795012345134,-0.35251712906592386,-0.7556787836941884,-0.7519678060845618
29,OLS,0.0,0.8543830309268546,0.12254623807840798,-0.29441013447329967,0.3392594905944848,-0.0023077231458300323,-0.04082910308508704,-0.8969288766386653,-0.8698417752417182
29,Ridge,0.0,0.8543267867471532,0.12262397117576157,-0.29421035800993284,0.3390079357063504,-0.0022822059559220054,-0.04083301580936382,-0.8961675853212543,-0.8690707430381663
29,LASSO,0.0,0.8009574381665306,0.12708700893832958,-0.16275931275537456,0.20620745313617975,-0.0,-0.03060176164269008,-0.7901125382833255,-0.7556737928328296
29,Huber,0.0,0.9179849913899426,0.09969089574242848,-0.36274969443556127,0.4086432193811704,0.00919795012345134,-0.35251712906592386,-0.7556787836941884,-0.7519678060845618
0,OLS,0.05,0.8619745982998049,0.13977147840956947,-0.3090593237008133,0.35809315280084003,-0.014132639863373837,-0.04123719949200846,-0.826945770108702,-0.7833779197046781
0,Ridge,0.05,0.8618936524612267,0.13983978691518636,-0.30882157761766715,0.3578139163597599,-0.014109242034608874,-0.04123974843487006,-0.8262735778544272,-0.7826940945091516
0,LASSO,0.05,0.8090325731080162,0.1476768511286316,-0.17680470573056192,0.22532019581984647,-0.001706450322106353,-0.031819061614100884,-0.7170633738561022,-0.6669659397622719
0,Huber,0.05,0.9205223750293278,0.10270891557218224,-0.3658482855524773,0.4128049418528356,0.00712371310316412,-0.2576727080389255,-0.7425204349033528,-0.7387910809274902
1,OLS,0.05,0.8551746517094868,0.12995001036863607,-0.27431425651020885,0.31580709751514097,-0.011264443184869206,-0.04055331603995768,-0.8891391377689506,-0.869391197150704
1,Ridge,0.05,0.8551253909141009,0.1300267966757848,-0.27413207355660985,0.3155720793009985,-0.011238711400512568,-0.04055738962108217,-0.8883773389151376,-0.8686205121873178
1,LASSO,0.05,0.802190631782851,0.13746983084727274,-0.14215402646049446,0.18302163000059027,-0.0,-0.031042726387404518,-0.7795844325060993,-0.7532151151851129
1,Huber,0.05,0.9187549374160534,0.10237478571841016,-0.3620586635525708,0.4023131946352582,0.0075447079265060085,-0.25704000522712306,-0.7477238576237468,-0.747257231332662
2,OLS,0.05,0.852849419838841,0.11075286304576146,-0.2687100949525635,0.30882070906083703,-0.011536889308370397,-0.0421599211075648,-0.8783924706650765,-0.8452638088353556
2,Ridge,0.05,0.8527993301553417,0.1108291864197808,-0.2685289973869251,0.308588318687167,-0.011511271093036684,-0.04216377153925618,-0.8776462396170628,-0.844509102321163
2,LASSO,0.05,0.7998673110717771,0.11836138445012366,-0.1365145279385829,0.1760283599225983,-0.0,-0.032670685111725196,-0.7687811896334319,-0.7290509061210506
2,Huber,0.05,0.9208740886431739,0.09881675758530252,-0.3655947316518469,0.4094295799855143,0.00787454309788334,-0.2951334578504152,-0.7515452708110032,-0.746264191732706
3,OLS,0.05,0.833797899997806,0.1253806040264806,-0.2401810506192081,0.30421848799776385,0.007443977748312498,-0.046225456976808244,-0.914818827297851,-0.8963800477443251
3,Ridge,0.05,0.8337666439783177,0.12546014530262925,-0.24003168796752372,0.3040098418349868,0.007469272235063103,-0.0462297945532667,-0.9140200678920414,-0.8955743344595553
3,LASSO,0.05,0.7800689917072073,0.12670734098884187,-0.10939061726411946,0.1711072958220448,0.0,-0.03522464938970644,-0.810573018587838,-0.7840253400446423
3,Huber,0.05,0.912367613147257,0.10242149723454098,-0.3510344423445235,0.40428426869994694,0.009137437532390755,-0.25791141377282817,-0.7629293820961417,-0.7606543315057547
4,OLS,0.05,0.8707821458138191,0.10930888520053825,-0.3321920533139037,0.373977497239659,0.018608780747390273,-0.04172951176935874,-0.8960671483576235,-0.8685456100396802
4,Ridge,0.05,0.8707095755802241,0.10938709541820554,-0.3319566458072573,0.3736938736094723,0.01863322766921564,-0.04173289402863975,-0.8953178689653155,-0.8677843097815692
4,LASSO,0.05,0.8169328043123633,0.1097000096713877,-0.20159329834226777,0.24080495430123697,0.008337779279254167,-0.0305032807344472,-0.7926349671808093,-0.7567783500588541
4,Huber,0.05,0.9232961969539026,0.10145278245468813,-0.3746295671942414,0.4264850507265079,0.012461490151781036,-0.25450398078949105,-0.7611789300333107,-0.7593542191864352
5,OLS,0.05,0.8546734278604877,0.13282025357594285,-0.29945198914206833,0.3409003608423479,-0.003230954503598421,-0.03554403781096299,-0.8573700004923162,-0.8319380419938031
5,Ridge,0.05,0.8546071798513324,0.13289312441424936,-0.2992381763280653,0.3406395614633655,-0.0032068547993490165,-0.035547629323303825,-0.8566516908302735,-0.8312090046809769
5,LASSO,0.05,0.8013710964505367,0.1376812847392522,-0.1678820929871731,0.2079763749538021,-0.0,-0.025393622290807466,-0.7500889407900406,-0.7173973134940269
5,Huber,0.05,0.9204004595655613,0.10370527587023372,-0.35963205732562736,0.4045378456747969,0.00814046632177735,-0.26876209316853855,-0.7445812076155504,-0.7412032156469663
